"_","Id","OwnerId","IsDeleted","Process_Flow__r","Process_Flow__r.Name","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","Activate_On_Creation__c","Active__c","Choose_Next_Owner__c","Conditional_Required_More_Info_Allowed__c","Department_Queue__c","Department__c","Description__c","Dont_Activate__c","Duration_To_Complete_In_Days__c","Duration_To_Complete_In_Hourss__c","Escalation_assigner__c","Escalation_assigner_time__c","Execute_on_submit__c","Expression__c","Field_Rendering__c","Fields_Display_Query__c","Form_Rendering__c","Is_Assigned_TO__c","Is_Multi_Select_Reopen__c","Is_Process_End__c","Is_Reject_Button_Required__c","Is_Required_More_Button_Required__c","Is_Review_Comments_Req__c","Is_Sequence_Business_Process_Available__c","Is_Single_Level_Required_Info__c","Is_Submit_to_Next_Department_Required__c","Is_check_List__c","Next_Approver_CC_Addresses__c","Next_Approver_Email_Template_Name__c","Owner_Assignment__c","Previous_Approver_s_Email_Template_Name__c","Process_Flow__c","Process_Identifier_Option_Values__c","Process_Identifier__c","Rejection_Email_Template_Name__c","Section_Number__c","Send_Approved_Email_to_Previous_Approver__c","Setp_No__c","Skip_Step_To_Reopen__c","Step_Entry_Criteria__c","Step_Name__c","User__c","View_review_comments__c","canMassUpdate__c","isSingleUser__c","section_Name__c"
"[Process_Flow_Step__c]","a0Fg50000027AjCEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0604","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nH","CRM","Initiate Escrow Regularization - CRM","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","1","false","1","false","1 OR 2","Initiate Escrow Regularization - CRM","","false","false","false","CRM"
"[Process_Flow_Step__c]","a0Fg50000027AjDEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0605","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Verify Funds - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","2","false","2","false","","Verify Funds - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027AjEEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0606","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Bank Payment Note And Initiation Copy - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","2","false","3","false","","Bank Payment Note And Initiation Copy - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027AjFEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0607","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nF","Audit","Internal Approvals - Audit","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","3","false","4","false","","Internal Approvals - Audit","","false","false","false","Audit"
"[Process_Flow_Step__c]","a0Fg50000027AjGEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0608","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Post-Approval Actions - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","4","false","5","false","","Post-Approval Actions - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027AjHEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1494","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","GCSMO Office","GCSMO Approval","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DDSEA2","","","","3","false","10","false","","GCSMO Approval","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027AjIEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1495","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","PR Creation","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DDSEA2","","","","4","false","11","false","","PR Creation","","false","false","false","PR and PO"
"[Process_Flow_Step__c]","a0Fg50000027AjJEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1496","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","PO Creation","false","","0","","","false","","false","","false","false","false","false","true","true","false","true","false","false","false","","","","","a0Gg50000028DDSEA2","","","","4","false","12","false","","PO Creation","","false","false","false","PR and PO"
"[Process_Flow_Step__c]","a0Fg50000027AjKEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1497","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","Marketing Ops APN and GRN Creation","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DDSEA2","","Advanced Payment","","5","false","13","false","","Marketing Ops APN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027AjLEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1498","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Production","Execution Confirmation","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DDSEA2","","Deferred Payment","","5","false","13","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027AjMEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1499","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","GRN Creation","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DDSEA2","","Deferred Payment","","5","false","14","false","","GRN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027AjNEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1500","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Account","Accounts Payment Processing","false","","0","","","false","","false","","false","false","false","true","true","true","false","false","false","false","false","","","","","a0Gg50000028DDSEA2","","Advanced Payment","","5","false","15","false","","Accounts Payment Processing","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027AjOEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1501","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","GRN Approval","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DDSEA2","","Deferred Payment","","5","false","15","false","","GRN Approval","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027AjPEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1502","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","Marketing Ops VPR Creation","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DDSEA2","","Deferred Payment","","5","false","16","false","","Marketing Ops VPR Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027AjQEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","Marketing- Process Flow C(Hash)","PFS-1503","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Account","Accounts Payment Processing","false","","0","","","false","","false","","false","false","false","true","true","true","false","false","false","false","false","","","","","a0Gg50000028DDSEA2","","Deferred Payment","","5","false","17","false","","Accounts Payment Processing","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027ArDEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","CHRM Video Shoot Exclude Show Apartment by TL","PFS-0223","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","005TX000001xmfxYAA","Channel Partner","GM Hospitality","false","","","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028C1FEAU","","","","1","false","4","false","","GM Hospitality","","false","false","false","1"
"[Process_Flow_Step__c]","a0Fg50000027ArEEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","CHRM Video Shoot Exclude Show Apartment by TL","PFS-0224","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","005TX000001xmfxYAA","Channel Partner","CBDO Approval","false","","","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028C1FEAU","","","","1","false","3","false","","CBDO Approval","","false","false","false","1"
"[Process_Flow_Step__c]","a0Fg50000027BkrEAE","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0609","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Signatory Verification 1 - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","5","false","6","false","","Signatory Verification 1 - Account","","false","false","false","Account - Signatory"
"[Process_Flow_Step__c]","a0Fg50000027BksEAE","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0610","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Cheque Collection - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","6","false","8","false","","Cheque Collection - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027BktEAE","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0611","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","Cheque Clearance & BRC - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","6","false","9","false","","Cheque Clearance & BRC - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027BkuEAE","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0612","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nE","Account","TAS Reference Details - Account","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","6","false","10","false","","TAS Reference Details - Account","","false","false","false","Account"
"[Process_Flow_Step__c]","a0Fg50000027BkvEAE","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0613","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7nI","Collection","Initiate Escrow Regularization - Collection","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","1","false","1","false","1 OR 2","Initiate Escrow Regularization - Collection","","false","false","false","Collection"
"[Process_Flow_Step__c]","a0Fg50000027BkwEAE","005g5000002JmPZAA0","false","[Process_Flow__c]","ESCROW Regularization","PFS-0614","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","00G7S000000U7kK","DLD","Initiate Escrow Regularization - DLD","false","","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000287RQEAY","","","","1","false","1","false","1 OR 2","Initiate Escrow Regularization - DLD","","false","false","false","DLD"
"[Process_Flow_Step__c]","a0Fg50000027BkxEAE","005g5000002JmPZAA0","false","[Process_Flow__c]","Mall Stand DropOff Request","PFS-0615","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:19.000+0000","","","","false","true","false","false","","StandLead SiteVisit","SalesMgr DropOff approval process","false","","0","","","false","","false","","false","false","false","false","true","false","false","false","false","false","false","","","","","a0Gg50000027uhwEAA","","","","2","false","1","false","","SalesMgr DropOff approval process","","false","false","true","SalesMgr DropOff approval process"
